Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets,Language
559789969070632000,AR,2015-01-26,Solteraaaa :$,0,0,1,0,0,0,so
559821921592696000,BH,2015-01-26,Ù…Ø´ØªØ§Ù‚ Ù„Ùƒ ÙŠ Ø­ÙŠØ§ØªÙŠ ðŸ’•,0,0,1,0,0,0,da
559825209532750976,FR,2015-01-26,"Non je ne suis pas seule, peut Ãªtre les lignes de soutien deviendront mes amis http://t.co/b9MD862jMW",0,0,1,0,0,0,fr
559830456771030976,GB,2015-01-26,@danaamberhicks @Bryony_Scarlett yeah I haven't slept in your new bed yet bagsy over bry ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ’,1,0,0,0,0,0,en
559835083222547968,US,2015-01-26,@SteveSchlichter Pretty sad when your 'best' candidate is a 5 to 1 dog to Hillary. Oof! \n\nhttp://t.co/H09JBVUv3s,1,0,0,0,0,0,en
559844943997729984,AR,2015-01-26,"\-Llora sola porque detesta que los demas vean sus debilidades\""""",0,0,1,0,0,0,es
559917236924996992,BR,2015-01-27,Marolinha ta aqui capotada no meu colo coisa mais linda da mÃ£e,0,0,1,0,0,0,pt
559926166786956992,AR,2015-01-27,Mejor me voy a dormir,0,0,1,0,0,0,sk
559970718319120000,US,2015-01-27,", 96% #ðŸŒºðŸ’",0,1,0,0,0,0,et
559984169451654976,PH,2015-01-27,@dhnsvlnc seryoso ka? di mo ba ako pinapaasa? pagod na akong masaktan dhanes... CHAROT HAHAHAHAHAHAHA ðŸ˜‚,0,0,1,0,0,0,tl
560007263440867008,TR,2015-01-27,@dauludale zaten hakiki alim zamanlama ustasÄ±dÄ±r yoksa doÄŸruyu herkes bilir,0,0,1,0,0,0,tr
560070509472526016,CA,2015-01-27,Mon bÃ©bÃ© en feu ce matin avec Diego sur la Wii..ca va le brÃ»ler solide!  :) @meecanik http://t.co/Fs7Ky04Pm4,0,0,1,0,0,0,fr
560077509807857024,BR,2015-01-27,I'm at Supermercado Maragon https://t.co/zRmVMUwyxd,1,0,0,0,0,1,es
560178751825510016,FR,2015-01-27,@Jubbaka @Hazardeux_ mdrrrr :)):):):),0,1,0,0,0,0,tr
560252462419152000,BR,2015-01-28,@karinabasttos_ Caraca miga da pra ver mesmo ðŸ˜‚ðŸ˜‚ðŸ‘Œ,0,0,1,0,0,0,pt
560261010511376000,BR,2015-01-28,"@Larisssssa quero falar contigo , chama no wpp",0,0,1,0,0,0,it
560262210099084992,US,2015-01-28,@bink1979 there's a lot of story to get through and the time isn't wasted in my opinion,1,0,0,0,0,0,en
560317625356812032,US,2015-01-28,insecure about everything 24/7,1,0,0,0,0,0,en
560322880731611008,PA,2015-01-28,ðŸ’žðŸŒ¸ðŸ’ž\n\n@Harry_Styles\nI love you so much.Â \nYou're so sweet and a excellent person. Have a good day.Â \nPlease follow me\nÂ \nðŸ’žðŸŒ¸ðŸ’ž\n\n50009,1,0,0,0,0,0,en
560387288526380992,ID,2015-01-28,Gabut (with SendiriðŸ˜œ at @sbuxindonesia) â€” https://t.co/rLclVq4F5r,0,0,1,0,0,0,id
560419861541571968,AU,2015-01-28,@DianitaDelLeon No Dianita. En eate momento esta hablando en Win,0,0,1,0,0,0,es
560805267601124992,FR,2015-01-29,"ComÃ©diens 10/10 http://t.co/3S2oyAJxR7 Ces 5 acteurs de talent nous font passer de l'autre cÃ´tÃ© du rideau, nous emmÃ¨nent avec eux dans..",0,0,1,0,0,0,fr
560810179038412032,MY,2015-01-29,Pacek amir xmau layan den ajak bina org salji... huhuhuu...  \n\nSejuk gila...,0,0,1,0,0,0,id
560819461234520000,MY,2015-01-29,Dont even remember when is the last time I hang out. Ahhh.,1,0,0,0,0,0,en
560828302576062016,ES,2015-01-29,Buenas tardes amores ðŸ˜˜ðŸ˜˜ @ FP http://t.co/lx6s99d9wM,0,0,1,0,0,0,es
560854601143180992,TH,2015-01-29,à¹„à¸›à¸•à¸šà¸ˆà¸±à¸à¸£à¸¢à¸²à¸™à¹€à¸”à¹‡à¸à¸­à¹‰à¸§à¸™à¹à¸–à¸§à¸™à¸±à¹‰à¸™à¸¡à¸² #à¸‚à¸²à¹ƒà¸«à¸à¹ˆ #à¸•à¸±à¸§à¸¢à¸±à¸à¸©à¹Œ ðŸ˜‚ðŸš´ @ Rajamangala Stadium http://t.co/SAvkgjqXnZ,0,0,1,0,0,0,vi
560912713249873024,US,2015-01-29,Everyone I've tried calling won't answer!! ðŸ˜•,1,0,0,0,0,0,en
560940559167406016,BR,2015-01-29,Lauren e nosso filho http://t.co/cNP6j28DDK,0,0,1,0,0,0,pt
560973828105710976,US,2015-01-30,Waking up tomorrow without a worry in the world is gonna feel great,1,0,0,0,0,0,en
561004052624846016,QA,2015-01-30,Ø§Ù„Ù„Ù‡Ù… Ø§Ù„Ùƒ Ø§Ù„Ø­Ù…Ø¯ ÙˆÙ„Ùƒ Ø§Ù„Ø´ÙƒØ± ÙŠØ§Ø±Ø¨,0,0,1,0,0,0,da
561160118322998976,ID,2015-01-30,"CURHAT.RT @bobyfachrezy: Alsn klasik org munafik kalo lg cmburu. \Km knp? Ko beda? | gpp kok | boong! Km cmburu ya? | gue cmburu?""",0,0,1,0,0,0,id
561216414040993024,CO,2015-01-30,#EnEsteMomentoQuiero  tener plata :'(,0,0,1,0,0,0,es
561242192325648000,TR,2015-01-30,"I'm at Kahve DiyarÄ± - @39kahvediyari in KÄ±rklareli, TÃ¼rkiye w/ @burakhanyazan @plakseda @anne5dkdaaha @busrakuzu https://t.co/X5JDM9pq0d",1,0,0,0,0,1,tr
561243006179627008,US,2015-01-30,I love my people and family,1,0,0,0,0,0,en
561282730366073984,TR,2015-01-30,"Neydik ne olduk lan @smericcolak dÃ¼ÅŸÃ¼nÃ¼yorum da ÅŸÃ¶yle dÃ¼ÅŸÃ¼nmeyle olacak seyler deÄŸillermis, Ã¶yleymisiz ozamanlar bundan 2sene oncesine kadar",0,0,1,0,0,0,tr
561337487126040000,ID,2015-01-31,"after running and swimming, lanjut nasi kuningðŸ˜ (with Rangga at Komplek BTP) â€” https://t.co/J0njnMLoOV",0,1,0,1,0,0,id
561349897752833984,ID,2015-01-31,Sendirian kaya jomblo. Emang jomblo sih (at @mcd14045) â€” https://t.co/flivIb889H,0,0,1,0,0,0,id
561384257885843008,US,2015-01-31,Nothing to do beside smoke I guess lol ðŸ˜‚ðŸ˜,1,0,0,0,0,0,en
561398723868368000,BR,2015-01-31,Ai ai,0,1,0,0,0,0,lv
561601535319478016,BR,2015-01-31,Tanto jogador novo no. Palmeiras,0,0,1,0,0,0,pt
561604613741100992,SA,2015-01-31,Ø¨Ø§ÙŠÙ©,0,0,1,0,0,0,da
561614076384923008,VE,2015-01-31,@traffiCARACAS  @trafficMIRANDA alerta carro corolla vinotinto viejo 2 tipos robando baterias en caurimare MOSCA a un familiar lo robaron ya,0,0,1,0,0,0,es
561650520306491008,DE,2015-01-31,Qysh hankan insekte gjermantðŸ˜–ðŸ˜–ðŸ˜–ðŸ˜–,0,0,1,0,0,0,sq
561680459428396992,US,2015-02-01,No color here what so ever ðŸ˜´ðŸ˜¥,1,0,0,0,0,0,en
561711413324824000,US,2015-02-01,ðŸ˜£ rip to the soldiersðŸ‘Œ http://t.co/FCrgyFuqII,1,0,0,0,0,0,en
561736092605755008,AR,2015-02-01,@ludminewells74. JAJAJAJJAJAJAJAJA en fb ni me contesto tampoco): mepa q no le caigo a,0,0,1,0,0,0,it
561773346611032000,US,2015-02-01,@raeboze @Im_Very_Indian @kenziehoneybutt best night ever take me backðŸ˜­ðŸ˜­,0,0,1,0,0,0,nl
561774248151505984,US,2015-02-01,nobody wanna ft meðŸ˜¢,1,0,0,0,0,0,cy
561829227033811968,TH,2015-02-01,à¹à¸„à¹ˆà¸šà¸­à¸à¹ƒà¸«à¹‰à¸¡à¸²à¸£à¸±à¸šà¹à¸„à¹ˆà¸™à¸µà¹‰à¸–à¸¶à¸‡à¸à¸±à¸šà¹„à¸¥à¹ˆ à¸®à¸¸ @ximlq http://t.co/ff20VKY2RF,0,0,1,0,0,0,vi
561895455366188992,TH,2015-02-01,à¸­à¸¢à¸²à¸à¹„à¸”à¹‰à¸­à¸´à¹‰à¸‡ à¸—à¸³à¹„à¸¡à¸à¸¹à¹‚à¸‡à¹ˆà¹à¸šà¸šà¸™à¸µà¹‰à¸¥à¹ˆà¸°,0,0,1,0,0,0,vi
562018394309136000,GB,2015-02-01,"Cheering for the #Seahawks tonight, but can't help feel that #Brady will see the P*triots home #LoveNYHateBoston",1,0,0,0,0,0,en
562047759029500992,US,2015-02-02,See I don't like football and I'm gonna be fake and root for a team that I don't likeðŸ˜‚ you're dumb for doing that tbh,1,0,0,0,0,0,en
562062095097688000,US,2015-02-02,@ErinWaldorf Erin. I was seriously just about to tweet that haha ðŸ˜‘,1,0,0,0,0,0,en
562071913850478016,BR,2015-02-02,:/,0,1,0,0,0,0,Unknown
562072450901356032,US,2015-02-02,Just ask the guys at our track meet what it's like to #runlikeagirl,1,0,0,0,0,0,en
562268710715785024,ES,2015-02-02,"\@sammywilk: God has a plan for ya. Believe it\""""",1,0,0,0,0,0,en
562322385106665024,TR,2015-02-02,ðŸ˜³ðŸ˜· (@ Ordu Ã–zel Umut Hastanesi w/ @kemaltopcuu @rumeysaaa03) https://t.co/LBWN4We196,0,1,0,0,0,0,et
562340613660872000,TR,2015-02-02,En sevmediÄŸim erkek tipiðŸ˜’,0,0,1,0,0,0,no
562372553160011008,US,2015-02-02,@KianLawley @jccaylen  @KianAndJc http://t.co/dL41NXrupj #MouseTrapSpellingBee ðŸ­ðŸ’¢\nOMFG I LITERALLY CRIED YOU BETTER GO WATCH THIS VIDEO X63,1,0,0,0,0,0,en
562417205602556992,US,2015-02-03,I just want to fall asleep while taking my bathðŸ˜´ðŸ›€,1,0,0,0,0,0,en
562453817766468992,AR,2015-02-03,ESTA ES LA GLORIOSA NRO 12,0,0,1,0,0,0,pt
562594733709488000,US,2015-02-03,Wow I hate life http://t.co/9NacqmPnWF,1,0,0,0,0,0,en
562611246797945984,TH,2015-02-03,"I'm at BTS à¸ªà¸¢à¸²à¸¡ (Siam) CEN - @bts_skytrain in Pathum Wan, Bangkok https://t.co/2WPGkYpHOA",1,0,0,0,0,1,id
562619354538585984,US,2015-02-03,"Sem filtro, porque nÃ£o Ã© necessÃ¡rio por aqui... @ Miami, Florida http://t.co/ltpLIIcusj",0,0,1,0,0,0,pt
562688971453763008,TR,2015-02-03,Ã‡iÄŸdem bagimliligi kurtarma hatti : 8394926,0,0,1,0,0,0,tr
562727038797484032,US,2015-02-03,HOW MUCH IS IT TO GET BRAIDS?!,1,0,0,0,0,0,en
562766310086835968,BR,2015-02-03,@BrunooPatricioo nao se pa nois se via na igreja tambÃ©m ne fofo,0,0,1,0,0,0,pt
562824585830481024,BR,2015-02-04,Preciso ver TWD,0,0,1,0,0,0,en
562941942418636032,JP,2015-02-04,ã²ã¾ã²ã¾ã²ã€œã¾ã ãªw,0,0,1,0,0,0,pt
562942366051761984,EG,2015-02-04,ðŸ˜Ž (@ Cancun Beach &amp; Resort in Red Sea Governorate) https://t.co/4490vKnTtq,0,1,0,0,0,0,en
562954131087052032,US,2015-02-04,I just unlocked the Connecting people badge in Trivia Crack - http://t.co/iTZzP3shtG http://t.co/7FYqXTx4Nm,1,0,0,0,0,1,en
563035404069515008,US,2015-02-04,"FACT: \I had tacos yesterday\"" is NOT a valid excuse for not having tacos today.  Head to @PghTacoTruck - in the Strip til 2.""",1,0,0,0,0,0,en
563080014749777024,US,2015-02-04,â€œ@rivalsmike: Confirmed #Auburn has received Byron Cowart's LOI #WarEagle #RivalsNSD http://t.co/FvcH4EWR4sâ€ FINALLY!,1,0,0,0,0,0,en
563081126164856000,PT,2015-02-04,"Estou ansiosa que os Ã³culos cheguem, sÃ£o mm lindos",0,0,1,0,0,0,pt
563104396209585984,US,2015-02-04,@nathanellis_15 ^ gonna be hype,1,0,0,0,0,0,cy
563131055306448000,CL,2015-02-05,"Ojo para los q vayan o esten en quillota!! Cajeros redbank clonados, ya van 40 clientes banco estado.\nAtte., Ejecutiva de fraudes  :)",0,0,1,0,0,0,es
563161455789612992,US,2015-02-05,Wow .. Ok ..,1,0,0,0,0,0,pl
563164790001262016,US,2015-02-05,EmpireðŸ’²ðŸ’²ðŸ’²,1,0,0,0,0,0,pt
563218364105886976,MX,2015-02-05,@justinbieber could you please follow me?,1,0,0,0,0,0,en
563379857183096000,MX,2015-02-05,@elmassexy11 @GayiMagesXXX @elmassexy11: ESTE NINO COGE DELICIOSO.  100  RT Y LES PASO SU TWITTER http://t.co/oyI6RFJl8y,0,0,1,0,0,0,ca
563394503579811008,ES,2015-02-05,Mis ganas de tirar la toalla y mandarlo todo a la mierda porque no puedo mas.,0,0,1,0,0,0,es
563421565342465984,RU,2015-02-05,"Ð¢Ð¾ ÑÐ°Ð¼Ð¾Ðµ Ñ‡ÑƒÐ²ÑÑ‚Ð²Ð¾, Ñ‡Ñ‚Ð¾ Ñ‚Ñ‹ Ð½Ð°ÑˆÑ‘Ð» ÑÐ²Ð¾ÐµÐ³Ð¾ Ñ‡ÐµÐ»Ð¾Ð²ÐµÐºÐ°, Ð° Ð¾Ð½ Ñ‚ÐµÐ±Ñ Ð½ÐµÑ‚",0,0,1,0,0,0,pt
563422575997766976,US,2015-02-05,Ready for Mardi Gras and bourbon,1,0,0,0,0,0,en
563511713698680000,BR,2015-02-06,vamos la ne ðŸ“–â¤ï¸ðŸ˜ http://t.co/oAI0VEJjZK,0,0,1,0,0,0,lt
563602264368369024,UY,2015-02-06,Que de bobera no me puedo dormir,0,0,1,0,0,0,pt
563675425654590976,PH,2015-02-06,wow i suck at life,1,0,0,0,0,0,en
563712465314131008,ID,2015-02-06,"@vella_marta @radityadika Buat cewek, kalau udah dapet cowok yg baik dan jujur jangan disia2in ya. Jarang2 tuh.",0,0,1,0,0,0,id
563748771436462016,TR,2015-02-06,"ne yapmÄ±ÅŸ olursan ol, ne demiÅŸ olursan ol senin Ã¼zÃ¼lmene dayanamam",0,0,1,0,0,0,tr
563777670069361984,GB,2015-02-06,#BBCR1 Dub Phizix at building six tonight #raving,1,0,0,0,0,0,en
563786247492358016,TR,2015-02-06,I'm at Fanzone https://t.co/7xtYdLbmA7,1,0,0,0,0,1,it
563803368687435008,BR,2015-02-06,@Larissa4852 @vlmnero yes,0,1,0,0,0,0,fi
563866367192219008,BR,2015-02-07,To aqui com meu anjo ðŸ˜ðŸ‘Œ,0,0,1,0,0,0,pt
563907488119267008,XK,2015-02-07,@alklu nga humbe o shokii,0,0,1,0,0,0,so
563921690179403008,CR,2015-02-07,"I'm at Chili's Grill &amp; Bar - @chiliscr in Moravia, San JosÃ© https://t.co/jquee2rZCb",1,0,0,0,0,1,en
563940170001424000,US,2015-02-07,Like tbh his voice is so sexy and the song is just A1,1,0,0,0,0,0,en
563947094730628992,ES,2015-02-07,Por La Alhambra @ Palacios Nazaries http://t.co/bHyZ28pSRa,0,0,1,0,0,0,es
563991256578424000,IE,2015-02-07,"My arms and legs are in agony, so worth it though",1,0,0,0,0,0,en
564083422243859968,BR,2015-02-07,Ontem eu tava cantando umas mÃºsica de TFM com juliano maria e todo mundo que passava ficava olhando,0,0,1,0,0,0,pt
564202330698947968,US,2015-02-07,@6_BALLISLIFE OK give me a sec,1,0,0,0,0,0,en
564254386373684992,ID,2015-02-08,"Berani Jujur, HEBAT !! #SavePOLRI_dan_KPK  RT&gt;  \@Metro_TV: Mahfud: Kasus Samad Tidak Serius http://t.co/E6wfIpsPdu http://t.co/H3wXSE2Udd\""""",0,1,0,1,0,0,id
564291548087843968,MX,2015-02-08,Sin estudio puedo dar clases de economÃ­a (@ Tillo's Home) https://t.co/oUYIQVnpBS,0,0,1,0,0,0,es
564370379939270016,GB,2015-02-08,As if I didn't go out last night when I had a chance to!??,1,0,0,0,0,0,en
564393125637292032,BR,2015-02-08,"Carai a boca da minha mÃ£e nÃ£o para pqp,Ã³ mulherzinha q fala",0,0,1,0,0,0,pt
564397915586956992,TR,2015-02-08,Ä°ki adam @ Bto's http://t.co/iEo616Tdxa,0,0,1,0,0,0,id
564439271231462976,GB,2015-02-08,â€œ@TheGIFBible: Just a sprinkle. http://t.co/jD5Og7PIFiâ€ ewwwwðŸ˜‚,1,0,0,0,0,0,en
564483839905771008,TR,2015-02-08,Ben yaparÄ±m da gÃ¼zel olmaz mÄ± #cancaÄŸzÄ±m ðŸ‘ŒðŸ˜ðŸ˜Ž @ KurtoÄŸlu's Home http://t.co/fbd5EkT0w5,0,0,1,0,0,0,tr
564552974672736000,US,2015-02-08,NOT TO MENTION ALSO THE WALKING DEAD,1,0,0,0,0,0,en
564777227142041024,US,2015-02-09,I swear my math class is pointless,1,0,0,0,0,0,en
564833573795278016,CA,2015-02-09,@rouuubear I came to that realization the other day and just went from ðŸ˜ŒðŸ˜ to ðŸ˜” real quick LOL,1,0,0,0,0,0,en
564854352234688000,US,2015-02-09,@simplyzayy home,0,1,0,0,0,0,en
564857090997776000,US,2015-02-09,Is it Friday yet,1,0,0,0,0,0,en
564910291717468032,US,2015-02-09,Pls someone tell me not to eat pizza,1,0,0,0,0,0,it
564913638814019008,GB,2015-02-09,Promise you'll pay my bail ðŸ’ŽðŸŽ§,1,0,0,0,0,0,fr
564924678289240000,VE,2015-02-09,Vamos Vinotinto!!,0,0,1,0,0,0,lt
565002385987476992,US,2015-02-10,"Flood Control State College, PA $50 off Emergency Servi http://t.co/iOJtbjFZYm StateCollege Water Extraction &amp; Damage Restoration #coupon",1,0,0,0,0,1,en
565119537176390976,AT,2015-02-10,@xPizzagott @3Nudelfuck3 @tumorgesicht nein bitte verschone mich xo,0,0,1,0,0,0,de
565153225767001984,MY,2015-02-10,@novannove good night haha,1,0,0,0,0,0,sl
565174553828396992,UY,2015-02-10,Espectacularrr,0,0,1,0,0,0,es
565205709152092032,US,2015-02-10,@briwallisch this is true. Businesses are becoming significantly more casual though. I do like it though. I would highly consider it,1,0,0,0,0,0,en
565225506027875968,AR,2015-02-10,Por algo amo este colegio ðŸ˜,0,0,1,0,0,0,pt
565280421999833024,BR,2015-02-10,"NÃ£o entendo o metabolismo dessas pessoas q comem mt e nÃ£o engordam,me ensinem essa macumba",0,0,1,0,0,0,pt
565296230386110016,JP,2015-02-10,@yuutopapa1 \nãƒ¤ã‚¯ã‚¶ãŒã¡ã‚“ã¡ã‚“ã ã—ã¦ã¾ãƒ¼ã™(ï¿£â–½ï¿£)wwwwwwwwâ¤ï¸,0,0,1,0,0,0,pt
565370473929014976,EC,2015-02-11,@blacksluts ola hermosa esta rico tu culo ðŸ˜Š,0,0,1,0,0,0,es
565495263008419008,ES,2015-02-11,"@EnElAireAB DifÃ­cil la tienen los guionistas para superar a Pedro Sanchez , han puesto el listÃ³n muy alto. T.G. destituido y Candidato x PSM",0,0,1,0,0,0,es
565508516920979008,TR,2015-02-11,"I'm at Ã‡amdibi in Bornova, TÃ¼rkiye https://t.co/E96eqdC5f9",1,0,0,0,0,1,tr
565516960071699968,BR,2015-02-11,Pq eu sÃ³ me fodo com ele,0,0,1,0,0,0,pt
565601508910435968,CL,2015-02-11,I'm at Quinta Vergara https://t.co/rYrUjvon9P,1,0,0,0,0,1,id
565655191710892032,TR,2015-02-11,Berke abim tweetlerimi gÃ¶zlÃ¼yormuÅŸ ahahahah bak bu da benden sana canÄ±m abim benim,0,0,1,0,0,0,id
565661952803078016,BR,2015-02-11,"Meu padrasto fala q n gosta da minha comida,  mas quase morre comendo kkk",0,0,1,0,0,0,pt
565663035168403008,BR,2015-02-11,oi â¤ï¸,0,0,1,0,0,0,cy
565698145397792000,US,2015-02-12,It's so nice out right now:),1,0,0,0,0,0,en
565782069209739008,AR,2015-02-12,"-Tenes que cambiar la foto de wsp, debes tener mejor.. Ah y tu estado esta Chomaso. Jajajajajaja Para que me diga eso!",0,0,1,0,0,0,es
565857520724353024,US,2015-02-12,@_ladez7 yall March tonight?,1,0,0,0,0,0,en
565878768950979968,MY,2015-02-12,Klau lah aku dpt housemate mcm dorg lagi rajin masak untuk aku.hihi,0,0,1,0,0,0,id
565899690173288000,BR,2015-02-12,que calor misericÃ³rdia,0,0,1,0,0,0,es
565972952160555008,IL,2015-02-12,×‘×™×™×‘×™×¡×™×˜×¨ ×•×× ×™ ×¤××§×™× ×’ ×¦×¨×™×›×” ×œ×”×ª×¢×•×¨×¨ ×‘×©×ª×™×™× ×¢×©×¨×” ×›×“×™ ×œ×”××›×™×œ ××ª ×˜×•×”×¨ ×•××– ×œ×”×¨×“×™× ××•×ª×• ×•×œ×§×•× ×‘×©×‘×¢,0,0,1,0,0,0,ko
565976299060334016,UA,2015-02-12,"ÐžÐ´Ð½Ð°Ð¶Ð´Ñ‹ Ñ€Ð¸ÑÐºÐ½ÑƒÐ², Ð¼Ð¾Ð¶Ð½Ð¾ Ð¾ÑÑ‚Ð°Ñ‚ÑŒÑÑ ÑÑ‡Ð°ÑÑ‚Ð»Ð¸Ð²Ñ‹Ð¼ Ð½Ð° Ð²ÑÑŽ Ð¶Ð¸Ð·Ð½ÑŒ.",0,0,1,0,0,0,pt
566006565325798976,FR,2015-02-12,Parle pas avec moi Namo,0,0,1,0,0,0,fr
566107186812977024,US,2015-02-13,When a bitch is so fucking stupid that you can't even....,1,0,0,0,0,0,en
566165487558851968,TR,2015-02-13,KonuÅŸalÄ±m ?,0,0,1,0,0,0,et
566187998367059008,ID,2015-02-13,Maps nya gila (ã€€ï¼¾âˆ‡ï¼¾),0,0,1,0,0,0,tl
566229199032422016,MA,2015-02-13,"\@matchbox20: Ø§Ù„Ø¯Ø§Ø®Ù„ÙŠØ© ØªØ¹ØªÙ‚Ù„ Ø´Ø¨Ø§Ø¨ Ù„ØªÙ„ÙÙŠÙ‚ Ù‚Ø¶ÙŠØ© Ù…Ø°Ø¨Ø­Ø© Ø§Ù„Ø¯ÙØ§Ø¹ Ø§Ù„Ø¬ÙˆÙŠ || #Ù…ØµØ± (ÙƒÙ„Ù…ØªÙŠ)\""""",0,0,1,0,0,0,da
566272492504113024,US,2015-02-13,When your dad snapchats you with his workers... K dad ðŸ˜‚ http://t.co/MpKfJD7v7a,1,0,0,0,0,0,en
566280063398579968,US,2015-02-13,"That sad moment when you can't go to the band hall, because you didn't ace your Algebra 2 test. :(",1,0,0,0,0,0,en
566296924509470016,BR,2015-02-13,@hemmizades nÃ£o tem problema nÃ£o,0,0,1,0,0,0,pt
566382026950196992,US,2015-02-13,@___ariana hurry the fuck up,1,0,0,0,0,0,en
566443322424971008,US,2015-02-14,Make that move tonight #FvckValentines2k15 http://t.co/nXFMgXVwoR,1,0,0,0,0,0,en
566458187134803008,US,2015-02-14,one serving of Tang contains 100% of your daily value of Vitamin C... also probably 9000% of your daily value of sugar...,1,0,0,0,0,0,en
566479703566220992,UY,2015-02-14,@Pigletttt_14 a vos feliz dÃ­a jaja,0,0,1,0,0,0,hu
566577464587987968,JP,2015-02-14,å¿ƒãŒè‹¦ã—ã„\nèª°ã§ã‚‚ã„ã„ã‹ã‚‰åŠ©ã‘ã¦T_T,0,0,1,0,0,0,pt
566602198436817984,ES,2015-02-14,Las lagunas de Ruidera @ Lagunas de Ruidera Natural Park http://t.co/J4PLd3gciM,0,1,0,0,1,0,es
566645198432632000,US,2015-02-14,LOVABLE WHITESIDERS @JacobWhitesides #APIECEOFMEONITUNES ðŸ’‹ WE GIFTED EACH OTHER DA EP ðŸ’–\nhttps://t.co/0cxCy0Vnux\nhttp://t.co/74Ozx7iTJ3\nx88,1,0,0,0,0,0,en
566712789683929024,BR,2015-02-14,Agora sim!! (@ TimbaÃºva) https://t.co/vsxXHqKO10,0,0,1,0,0,0,tl
566715175991262976,GR,2015-02-14,@06melihgokcek Sn BaÅŸbakanÄ±m aylardÄ±r yalvarÄ±yorum AnnavatanÄ±mdaTÃ¼rkiyedeTedavi olmam iÃ§in kurtarÄ±nBeni yardmEdin http://t.co/8pNTu0EWsn,0,0,1,0,0,0,tr
566767550386932992,US,2015-02-15,"Real, true unconditional love is so hard to find.. I never believed in it until you came along.. ty for everything #HappyValentinesDay",1,0,0,0,0,0,en
566805244588211968,US,2015-02-15,"â€œ@NBA: Zach LaVine is bringing dunking to a new level #SpriteSlamâ€\n\nHoooooooooly shit, that was amazing!",1,0,0,0,0,0,en
566947159036025984,ID,2015-02-15,"Mamamss (at Warung Makan \Iwak Peyek\"") â€” https://t.co/nDxAxvd2KY""",0,0,1,0,0,0,id
566950711423160000,GB,2015-02-15,fucking adorable how rosa calls everyone piggy ðŸ·ðŸ·,1,0,0,0,0,0,en
566967136263081024,RU,2015-02-15,Ð¡ÐµÐ³Ð¾Ð´Ð½ÑÑˆÐ½Ð¸Ð¹ Ð´ÐµÐ½ÑŒ Ð¿Ñ€Ð¾Ð¶Ð¸Ñ‚ Ð·Ñ€Ñ,0,0,1,0,0,0,zh-cn
567013521376833024,US,2015-02-15,.......,0,1,0,0,0,0,Unknown
567071880843390016,BR,2015-02-15,Segunda-feira e terÃ§a-feira os cinemas vÃ£o funcionar? VÃ£o neh?,0,0,1,0,0,0,pt
567093246350745024,US,2015-02-15,"TRIMET INCIDENT - COLD at 1500 BLOCK OF SW SUNSET BLVD, PORTLAND, OR [Portland Police #PP15000052568] 14:37 #pdx911",1,0,0,0,0,0,en
567128369738035008,US,2015-02-16,ðŸŒ  #cavs #216 RT @CavsJoeG: Stars at night. Big and bright.  #Cavs http://t.co/ldlStPZmXa,1,0,0,0,0,0,en
567274767599025984,CA,2015-02-16,Orchidaceae. - https://t.co/Hc8sUeCQMa #flickr #photography http://t.co/Yat6208slD,0,1,0,1,0,0,en
567329180249910976,ID,2015-02-16,"Banjar gumasih,mambal http://t.co/Trvsws0uOm",0,0,1,0,0,0,id
567396893068910016,BR,2015-02-16,Leo bÃªbado Ã© o melhor kkkk,0,0,1,0,0,0,pt
567426634794668032,BR,2015-02-16,Odeio que me questione ba,0,0,1,0,0,0,fr
567435916877115008,FR,2015-02-16,@Faaabrice10 ct plus fort ke moi,0,0,1,0,0,0,en
567441352745840000,BR,2015-02-16,Reclamar do que com esse fim de tarde? ðŸ˜â˜€ï¸ðŸ™ŒðŸŒŠ @ Thermas Dos Laranjais http://t.co/FyQzacIm7s,0,0,1,0,0,0,pt
567545417727220992,US,2015-02-17,why ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ’€ http://t.co/uTd6K5wG64,1,0,0,0,0,0,en
567584143823745024,JP,2015-02-17,@_Asche37_ ã‚ï¼Ÿ,0,0,1,0,0,0,de
567655291492121984,ID,2015-02-17,Bisa apa hha,0,0,1,0,0,0,tl
567659393634668032,MY,2015-02-17,kejap lagi aina smpai lah tu. http://t.co/xVfNTAdTUg,0,0,1,0,0,0,id
567742210096262976,BR,2015-02-17,Eu e a prima curtindo Fundo de Quintal e Jorge AragÃ£o no Marco Zero. Detalhe que Barcos Pirata tambÃ©mâ€¦ http://t.co/cfYXowqjMq,0,0,1,0,0,0,pt
567760984006094016,US,2015-02-17,Enamorarte a lo pendejo es la manera en la que universo te acomoda una putiza sin tocarte ni un pelo,0,0,1,0,0,0,es
567767501736771008,ES,2015-02-17,@ReivenSama @psicopataghoul Â¿1?,0,1,0,0,0,0,it
567795607809835008,PL,2015-02-17,"@larryrocher a no luz, to zapytasz i dasz mi znacðŸ˜‹boze chociaz ja po ostatnim wypadzie w wawie&lt;",0,0,1,0,0,0,pl
567899970663251008,BR,2015-02-18,@_GustavoBorba ai em transe,0,0,1,0,0,0,pt
